Research name,Publication Title,Author List,Conf/Journal Details,Year,Full name,Authors and Orcid,Authors without a orcid,ISBN,ISSN,Item Type,Event Type,Refereed,Date of Award,Supervisor(s),Uncontrolled Keywords,Subject,DCU Faculties and Centres,Use License,ID Code,Deposited On,Published in,Publisher,Official URL,Copyright Information,Funders,Additional Information,Tweets,Mendeley Readers
Heather J. Ruskin,"EGIA–evolutionary optimisation of gene regulatory networks, an integrative approach.","Sîrbu, Alina, Crane, Martin, Ruskin, Heather J.","5th Workshop on Complex Networks - CompleNet 2014, 12-14 Mar 2014, Bologna, Italy",2013,"Alina Sîrbu, Martin Crane, Heather J. Ruskin","Crane, Martin, ORCID: 0000-0001-7598-3126, Ruskin, Heather J., ORCID: 0000-0001-7101-2242","Sîrbu, Alina",978-3-319-05400-1,,Conference or Workshop Item (Paper),Conference,Yes,,,Gene Regulatory Networks (GRNs); Noise; Time Series,Biological Sciences > Bioinformatics. Computer Science > Machine learning. Computer Science > Artificial intelligence. Physical Sciences > Statistical physics. Computer Science > Computer simulation. ,Research Initiatives and Centres > Scientific Computing and Complex Systems Modelling (Sci-Sym). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,19946,15 May 2014 10:09 by  Martin Crane. Last Modified 03 Oct 2018 11:19,Complex Networks V. Studies in Computational Intelligence549.  Springer International Publishing. ISBN 978-3-319-05400-1,Springer International Publishing,http://link.springer.com/chapter/10.1007%2F978-3-319-05401-8_21#,"© 2014 Springer
The original publication is available at www.springerlink.com","IRCSET EMBARK Programme, EU RD contract IST-265432.","Corresponding Author: Alina Sırbu, Institute for Scientific Interchange Foundation, Turin, Italy, alina.sirbu@isi.it, and SCI-SYM, DCU",,
Heather J. Ruskin,Automatically detecting “significant events” on SenseCam.,"Li, Na, Crane, Martin, Ruskin, Heather J.","International Journal of Wavelets, Multiresolution and Information Processing, 11 (6)",2013,"Na Li, Martin Crane, Heather J. Ruskin","Crane, Martin, ORCID: 0000-0001-7598-3126, Ruskin, Heather J., ORCID: 0000-0001-7101-2242","Li, Na",,0219-6913,Article (Published),,Yes,,,,Computer Science > Lifelog. Computer Science > Image processing. Computer Science > Algorithms. Mathematics > Mathematical physics. ,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,21305,29 Jul 2016 13:41 by  Na Li. Last Modified 03 Oct 2018 11:28,,World Scientific,http://www.worldscientific.com/doi/abs/10.1142/S0219691313500501,© 2016 World Scientific,,,,
Heather J. Ruskin,Applying random matrix theory filters on SenseCam images.,"Li, Na, Crane, Martin, Gurrin, Cathal, Ruskin, Heather J.","ERCIM News, 95 (10). pp. 19-20.",2013,"Na Li, Martin Crane, Cathal Gurrin, Heather J. Ruskin","Crane, Martin, ORCID: 0000-0001-7598-3126, Gurrin, Cathal, ORCID: 0000-0003-2903-3968, Ruskin, Heather J., ORCID: 0000-0001-7101-2242","Li, Na",,,Article (Published),,Yes,,,,Computer Science > Lifelog. Computer Science > Image processing. Physical Sciences > Statistical physics. ,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,21307,29 Jul 2016 13:42 by  Na Li. Last Modified 03 Oct 2018 11:28,,,http://ercim-news.ercim.eu/images/stories/EN95/EN95-web.pdf,,,,,
Heather J. Ruskin,Random matrix ensembles of time correlation matrices to analyze visual lifelogs.,"Li, Na, Crane, Martin, Ruskin, Heather J., Gurrin, Cathal","MultiMedia Modeling (Lecture Notes in Computer Science), 8325 . pp. 400-411",2013,"Na Li, Martin Crane, Heather J. Ruskin, Cathal Gurrin","Crane, Martin, ORCID: 0000-0001-7598-3126, Ruskin, Heather J., ORCID: 0000-0001-7101-2242, Gurrin, Cathal, ORCID: 0000-0003-2903-3968","Li, Na",,0302-9743,Article (Published),,Yes,,,Random Matrix Theory; Correlation & Covariance,Computer Science > Lifelog. Mathematics > Mathematical models. Mathematics > Statistics. Physical Sciences > Statistical physics. ,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,19672,15 May 2014 10:54 by  Martin Crane. Last Modified 04 Feb 2020 14:51,,Springer Verlag,http://link.springer.com/chapter/10.1007%2F978-3-319-04114-8_34,"© 2013 Springer Verlag
The original publication is available at www.springerlink.com",,,,
Heather J. Ruskin,Multiscaled cross-correlation dynamics on SenseCam lifelogged images.,"Li, Na, Crane, Martin, Ruskin, Heather J., Gurrin, Cathal","19th International Conference on Multimedia Modelling, 7-9 Jan 2012, Huangshan, China.",2013,"Na Li, Martin Crane, Heather J. Ruskin, Cathal Gurrin","Crane, Martin, ORCID: 0000-0001-7598-3126, Ruskin, Heather J., ORCID: 0000-0001-7101-2242, Gurrin, Cathal, ORCID: 0000-0003-2903-3968","Li, Na",,,Conference or Workshop Item (Paper),Conference,Yes,,,Lifelogging; SenseCam; Images; equal-time Correlation Matrices; Maximum Overlap Discrete Wavelet Transform,Computer Science > Lifelog. Physical Sciences > Statistical physics. ,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,17844,06 Mar 2013 11:39 by  Na LI. Last Modified 04 Feb 2020 14:50,"Advances in Multimedia Modeling: Part II: 19th International Conference, MMM 2012, Huangshan, China, January 7-9, 2012, Proceedings (Lecture Notes in Computer Science / Information Systems and). Lecture Notes in Computer Science 7732.  Springer.",Springer,http://www.springer.com/computer/information+systems+and+applications/book/978-3-642-35724-4,"© 2013 Springer
The original publication is available at www.springerlink.com",,,,
Heather J. Ruskin,Visual experience for recognising human activities.,"Li, Na, Crane, Martin, Ruskin, Heather J.","International Competitions and Final Workshop, EvAAL 2012, July and September 2012. Communications in Computer and Information Science , 362 . Springer, Berlin Heidelberg, pp. 173-185",2013,"Na Li, Martin Crane, Heather J. Ruskin","Crane, Martin, ORCID: 0000-0001-7598-3126, Ruskin, Heather J., ORCID: 0000-0001-7101-2242","Li, Na",Press),,Book Section,,Yes,,,Ambient Assisted Living; SenseCam; time series methods; EvAAL competition,Computer Science > Lifelog. Physical Sciences > Statistical physics. ,Research Initiatives and Centres > Scientific Computing and Complex Systems Modelling (Sci-Sym). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,17849,21 May 2013 08:53 by  Na LI. Last Modified 04 Feb 2020 14:50,,Springer,http://link.springer.com/chapter/10.1007%2F978-3-642-37419-7_14#,"© 2013 Springer
The original publication is available at www.springerlink.com",,,,
Heather J. Ruskin,"RNA-seq vs dual- and single-channel microarray data:
sensitivity analysis for differential expression and
clustering.","Sîrbu, Alina, Kerr, Gráinne, Crane, Martin, Ruskin, Heather J.","PLoS ONE, 7 (12). e50986",2012,"Alina Sîrbu, Gráinne Kerr, Martin Crane, Heather J. Ruskin","Crane, Martin, ORCID: 0000-0001-7598-3126, Ruskin, Heather J., ORCID: 0000-0001-7101-2242","Sîrbu, Alina, Kerr, Gráinne",,1932-6203,Article (Published),,Yes,,,Drosophila melanogaster; NGS; Microarrays,Biological Sciences > Bioinformatics. Mathematics > Mathematical models. Mathematics > Statistics. Computer Science > Artificial intelligence. Physical Sciences > Statistical physics. ,Research Initiatives and Centres > Scientific Computing and Complex Systems Modelling (Sci-Sym). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,20585,26 May 2015 10:55 by  Martin Crane. Last Modified 03 Oct 2018 11:28,,PLoS Org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0050986,,"IRCSET EMBARK, (IST-FET) of the European Commission under the EU RD contract IST-265432.",,,
Heather J. Ruskin,High-performance computing for data analytics.,"Perrin, Dimitri, Bezbradica, Marija, Crane, Martin, Ruskin, Heather J., Duhamel, Christophe","IEEE/ACM 16th International Symposium on Distributed Simulation and Real Time Applications, 25-27 Dec 2012, Dublin, Ireland.",2012,"Dimitri Perrin, Marija Bezbradica, Martin Crane, Heather J. Ruskin, Christophe Duhamel","Perrin, Dimitri, ORCID: 0000-0002-4007-5256, Bezbradica, Marija, ORCID: 0000-0001-9366-5113, Crane, Martin, ORCID: 0000-0001-7598-3126, Ruskin, Heather J., ORCID: 0000-0001-7101-2242","Duhamel, Christophe",,,Conference or Workshop Item (Paper),Conference,Yes,,,"Drugs, Analytical models; Data models; Computational modeling; Polymers; Coatings",Medical Sciences > Pharmacology. Computer Science > Computational complexity. ,Research Initiatives and Centres > Scientific Computing and Complex Systems Modelling (Sci-Sym). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,21697,01 Feb 2017 16:22 by  Thomas Murtagh. Last Modified 03 Oct 2018 11:58,Proceedings - IEEE International Symposium on Distributed Simulation and Real-Time Applications..  IEEE Computer Society.,IEEE Computer Society,http://dx.doi.org/10.1109/DS-RT.2012.41,© 2012 IEEE,"Irish Research Council for Science, Engineering and Technology (IRCSET), co-funded by Marie Curie Actions under FP7, “Enterprise Partnership Scheme & Sigmoid Pharma Ltd",,,
Heather J. Ruskin,Parallelisation strategies for large scale cellular automata frameworks in pharmaceutical modelling.,"Bezbradica, Marija, Crane, Martin, Ruskin, Heather J.","International Conference on High Performance Computing and Simulation, HPCS 2012, 2-6 July 2012, Madrid, Spain",2012,"Marija Bezbradica, Martin Crane, Heather J. Ruskin","Bezbradica, Marija, ORCID: 0000-0001-9366-5113, Crane, Martin, ORCID: 0000-0001-7598-3126, Ruskin, Heather J., ORCID: 0000-0001-7101-2242",,978-1-4673-2362-8,,Conference or Workshop Item (Paper),Conference,Yes,,,"Cellular Automata; Modelling, Hybrid models; HPC; Spatio-temporal model",Computer Science > Computational complexity. Medical Sciences > Pharmacology. ,Research Initiatives and Centres > Scientific Computing and Complex Systems Modelling (Sci-Sym). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,21693,30 Jan 2017 15:50 by  Thomas Murtagh. Last Modified 03 Oct 2018 11:29,"Proceedings of the 2012 International Conference on High Performance Computing and Simulation, HPCS 2012..  ISBN 978-1-4673-2362-8",,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6266916,©2012 IEEE,,,,
Heather J. Ruskin,Modelling drug coatings: A parallel cellular automata model of ethylcellulose-coated microspheres.,"Bezbradica, Marija, Ruskin, Heather J., Crane, Martin","Proceedings of The International Conference on Bioscience, Biochemistry and Bioinformatics (ICBBB 2011). IACSIT Press, Singapore, pp. 419-424",2011,"Marija Bezbradica, Heather J. Ruskin, Martin Crane","Bezbradica, Marija, ORCID: 0000-0001-9366-5113, Ruskin, Heather J., ORCID: 0000-0001-7101-2242, Crane, Martin, ORCID: 0000-0001-7598-3126",,978-981-08-8718-6,,Book Section,,Yes,,,Drug dissolution; Probabilistic methods; Discrete simulation; Computational modelling; Parallelisation; Pharmacokinetics,Biological Sciences > Bioinformatics. Mathematics > Mathematical models. Mathematics > Numerical analysis. Physical Sciences > Statistical physics. Computer Science > Computer simulation. ,Research Initiatives and Centres > Scientific Computing and Complex Systems Modelling (Sci-Sym). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,17801,27 Feb 2013 14:00 by  Martin Crane. Last Modified 03 Oct 2018 11:38,,IACSIT Press,http://www.ipcbee.net/vol5/94-X20041.pdf,© 2011 IACSIT,IRCSET EPS,,,
Heather J. Ruskin,"Automatically detecting ""significant events"" on SenseCam.","Li, Na, Crane, Martin, Ruskin, Heather J.","ERCIM News, 2011 (87).",2011,"Na Li, Martin Crane, Heather J. Ruskin","Crane, Martin, ORCID: 0000-0001-7598-3126, Ruskin, Heather J., ORCID: 0000-0001-7101-2242","Li, Na",,,Article (Published),,Yes,,,Sensecam,Computer Science > Lifelog. Physical Sciences > Statistical physics. ,Research Initiatives and Centres > Scientific Computing and Complex Systems Modelling (Sci-Sym). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,17850,04 Mar 2013 11:04 by  Na LI. Last Modified 04 Feb 2020 14:50,,,http://ercim-news.ercim.eu/en87/special/automatically-detecting-qsignificant-eventsq-on-sensecam,© 2011 The Authors,,,,
Heather J. Ruskin,Modelling drug coatings: a parallel cellular automata model of ethylcellulose-coated microspheres.,"Bezbradica, Marija, Ruskin, Heather J., Crane, Martin","ICBBB 2011 : 2011 International Conference on Bioscience, Biochemistry and Bioinformatics, 26-28 Feb 2011, Sentaosa, Singapore.",2011,"Marija Bezbradica, Heather J. Ruskin, Martin Crane","Bezbradica, Marija, ORCID: 0000-0001-9366-5113, Ruskin, Heather J., ORCID: 0000-0001-7101-2242, Crane, Martin, ORCID: 0000-0001-7598-3126",,,,Conference or Workshop Item (Paper),Conference,Yes,,,Drug dissolution; Probabilistic methods; Discrete simulation; Computational modelling; OpenMP parallelisation,Medical Sciences > Pharmacology. Computer Science > Computational complexity. ,Research Initiatives and Centres > Scientific Computing and Complex Systems Modelling (Sci-Sym). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,21699,02 Feb 2017 12:18 by  Thomas Murtagh. Last Modified 03 Oct 2018 11:30,"Proceedings 2011 International Conference on Bioscience, Biochemistry and Bioinformatics. International Proceedings of Chemical, Biological and Environmental Engineering (IPCBEE)5.  IACSIT Press, Singapore.","IACSIT Press, Singapore",http://www.ipcbee.com/vol5/94-X20041.pdf,"© 2011 IACSIT Press, Singapore",,,,
Heather J. Ruskin,Probabilistic models for dissolution of ethylcellulose coated microspheres.,"Bezbradica, Marija, Barat, Ana, Ruskin, Heather J., Crane, Martin","European Simulation and Modelling Conference 2010, 25-27 Oct 2010, Hasselt, Belgium",2010,"Marija Bezbradica, Ana Barat, Heather J. Ruskin, Martin Crane","Bezbradica, Marija, ORCID: 0000-0001-9366-5113, Ruskin, Heather J., ORCID: 0000-0001-7101-2242, Crane, Martin, ORCID: 0000-0001-7598-3126","Barat, Ana",978-90-77381-57-1,,Conference or Workshop Item (Paper),Conference,Yes,,,pharmacokinetics; probabilistic modelling; drug dissolution,Biological Sciences > Bioinformatics. Mathematics > Mathematical models. Mathematics > Numerical analysis. Physical Sciences > Statistical physics. Computer Science > Computer simulation. ,Research Initiatives and Centres > Scientific Computing and Complex Systems Modelling (Sci-Sym). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,17638,07 Dec 2012 10:58 by  Martin Crane. Last Modified 03 Oct 2018 11:29,Proceedings of the European Simulation and Modelling Conference ESM 2010..  Eurosis. ISBN 978-90-77381-57-1,Eurosis,,© 2010 Eurosis,IRCSET Enterprise Partnership Scheme,,,
Heather J. Ruskin,Probabilistic models for dissolution of ethylcellulose coated microsphere.,"Bezbradica, Marija, Barat, Ana, Ruskin, Heather J., Crane, Martin","ESM 2010 - European Simulation and Modelling Conference, 25-27 Oct 2010, Hasselt, Belgium",2010,"Marija Bezbradica, Ana Barat, Heather J. Ruskin, Martin Crane","Bezbradica, Marija, ORCID: 0000-0001-9366-5113, Ruskin, Heather J., ORCID: 0000-0001-7101-2242, Crane, Martin, ORCID: 0000-0001-7598-3126","Barat, Ana",978-90-77381-57-1,,Conference or Workshop Item (Paper),Conference,Yes,,,"Discrete Simulation; Monte Carlo; Cellular Automata;
Microspheres; Drug Dissolution",Computer Science > Computational complexity. Medical Sciences > Pharmacology. ,Research Initiatives and Centres > Scientific Computing and Complex Systems Modelling (Sci-Sym). DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,21698,01 Feb 2017 16:56 by  Thomas Murtagh. Last Modified 03 Oct 2018 11:24,Proceedings ESM 2010 - European Simulation and Modelling Conference. Proceedings ESM.  ESM- Eurosis. ISBN 978-90-77381-57-1,ESM- Eurosis,https://www.eurosis.org/cms/files/proceedings/ESM/ESM2010contents.pdf,,,,,
